9.19569993019104,0.0008038585209003215
19.967446230649948,0.0008038585209003215
58.74573291230202,0.0008038585209003215
59.822907542347906,0.007234726688102894
61.97725680243969,0.0008038585209003215
131.6345495454073,0.003215434083601286
204.16430796849727,0.0008038585209003215
235.7614304498434,0.0008038585209003215
299.31473362255093,0.002411575562700965
299.6737918325662,0.3528938906752412
300.0328500425816,0.028135048231511254
300.39190825259686,0.003215434083601286
353.5325233348608,0.0008038585209003215
366.09956068539617,0.0008038585209003215
388.3611697063446,0.0008038585209003215
389.43834433639046,0.0008038585209003215
389.79740254640575,0.03376205787781351
390.1564607564211,0.0008038585209003215
513.6724850016832,0.0008038585209003215
599.4873971953392,0.018488745980707395
599.8464554053545,0.48231511254019294
600.2055136153698,0.008842443729903537
600.5645718253851,0.0008038585209003215
899.3010025581121,0.0008038585209003215
899.6600607681274,0.03376205787781351
900.0191189781427,0.006430868167202572
3599.418741873145,0.008038585209003215
