1.0,0.0000011655300170394299
2.0,0.0010826503842632875
3.0,0.002168937492564475
4.0,0.001832177784384389
5.0,0.00181483662302703
6.0,0.003434937785731512
7.0,0.00019416597691838077
8.0,0.0000927336655978182
9.0,0.000250988869644257
10.0,0.00010423431965985157
11.0,0.0022665544751932186
12.0,0.0008355269005322412
13.0,0.0009988906878631416
14.0,0.00095889539562307
15.0,0.00120550118341576
16.0,0.00024342090925922162
17.0,0.0001005938505938506
18.0,0.00022207854869145193
20.0,0.0008483732793748221
21.0,0.00025610561864742464
22.0,0.00024010545102356515
23.0,0.000162806586764695
24.0,0.00018954368907860206
25.0,0.00028369499386003336
26.0,0.000697707635977596
27.0,0.00023404238219108483
28.0,0.00016758566414609314
29.0,0.00018229633614248999
30.0,0.0035087224603353633
31.0,0.00037593137862993137
32.0,0.0009145746246573463
33.0,0.0011185614993987447
34.0,0.0034266924225875707
35.0,0.0009764622108897822
36.0,0.001052011818197763
37.0,0.00014374019484758338
38.0,0.00021577368357253166
39.0,0.0007747174606533235
40.0,0.00014541176341765905
41.0,0.00013584291913353052
42.0,0.00044308877942426505
43.0,0.0001724377647791204
44.0,0.0002277427125131622
45.0,0.0020547947218523366
46.0,0.00039896655907309945
47.0,0.0015637156489416036
48.0,0.000054331891731778905
49.0,0.000059212421419485166
50.0,0.00013520460979961894
51.0,0.000295930269280229
52.0,0.00005978105704640638
53.0,0.00007428720616794012
54.0,0.0004038279282762837
55.0,0.00009662973475168526
56.0,0.00026585682912734943
57.0,0.000006217957381510364
58.0,0.00036720209910547037
59.0,0.00909893430137425
60.0,0.020497740033091228
61.0,0.00022539461343417197
62.0,0.0014149061091889281
63.0,0.00014201927326891627
64.0,0.00008513796441890972
65.0,0.000024462031342765288
66.0,0.00010616611803066793
67.0,0.0015065134212568858
68.0,0.0008739005683158709
69.0,0.000024170170744138633
70.0,0.0017101446383489616
71.0,0.0001664456504185996
72.0,0.00016029482926492578
73.0,0.00007875114096865878
74.0,0.00003746942597100926
75.0,0.00001209295701167418
76.0,0.00015299614870284807
77.0,0.00005262253067474904
78.0,0.00020392947213272624
79.0,0.00004133820738483875
80.0,0.00010134973176861757
81.0,0.00034728248912821186
82.0,0.00036990666547958217
83.0,0.0001635732669002084
84.0,0.00019938190571010104
85.0,0.00009911474240773265
86.0,0.0026759622558589673
87.0,0.0001182725975799802
88.0,0.00016563914945489126
89.0,0.0000947421262164607
90.0,0.00002603028979175768
91.0,0.00008406530836225786
92.0,0.000047088581561364137
93.0,0.00008350434334518409
94.0,0.000017983411582895526
95.0,0.000212486372592913
96.0,0.0012509883540229342
97.0,0.000056518446451513674
98.0,0.00268287405797818
99.0,0.00003601816902923456
100.0,0.00013447816200109778
101.0,0.00031031667453092617
102.0,0.0003424229296561563
103.0,0.00017568571487352517
104.0,0.00009407963613759794
105.0,0.0005100561018105025
106.0,0.00008169646357719752
107.0,0.00012702507920719127
108.0,0.00009004245962473961
109.0,0.00013130543616780298
110.0,0.00039683534232812164
111.0,0.00017713924610090039
112.0,0.0026414560355318916
113.0,0.00013757870445075764
114.0,0.0004572040864575861
115.0,0.00009826439584844482
116.0,0.00011259269253063101
117.0,0.00009277067949781176
118.0,0.00047859601798163427
119.0,0.0006307533973332537
120.0,0.0002817519402828273
121.0,0.0003428758359147122
122.0,0.000258655546150292
123.0,0.00016195670801986964
124.0,0.000251302755871611
125.0,0.0003806449654450639
126.0,0.00034244421679591343
127.0,0.0002368423973353325
128.0,0.00010556339684780052
129.0,0.00007715281764484945
130.0,0.00011952586636971171
131.0,0.0026912637142119445
132.0,0.0028413722255279236
133.0,0.00013012457071429832
134.0,0.0002419445403620962
135.0,0.00016422397783073353
136.0,0.0007027699114497822
137.0,0.0003184224491879123
138.0,0.00005605771595713738
139.0,0.00011584929695852424
140.0,0.0002958967860162713
141.0,0.0001956831901658263
142.0,0.000425815594716744
143.0,0.0004550796241105246
144.0,0.0005674813428275538
145.0,0.00021583712162366822
146.0,0.0002466116691953968
147.0,0.00013985148045439168
148.0,0.0002991366773610612
149.0,0.00009988599967428478
150.0,0.00004988546553528932
151.0,0.0006255009240944811
152.0,0.00016427383558568028
153.0,0.00005716902144457881
154.0,0.00011823941122913908
